provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
BI,2020-07-30,101,99,0,2,0
BU,2020-07-30,20,19,0,1,0
C,2020-07-30,23,23,0,0,0
CA,2020-07-30,18,18,0,0,0
CC,2020-07-30,4,4,0,0,0
CE,2020-07-30,0,0,0,0,0
CO,2020-07-30,30,30,0,0,0
CR,2020-07-30,13,13,0,0,0
CS,2020-07-30,13,13,0,0,0
CU,2020-07-30,0,0,0,0,0
GC,2020-07-30,10,10,0,0,0
GI,2020-07-30,57,57,0,0,0
GR,2020-07-30,19,19,0,0,0
GU,2020-07-30,10,10,0,0,0
H,2020-07-30,4,4,0,0,0
HU,2020-07-30,40,40,0,0,0
J,2020-07-30,5,5,0,0,0
L,2020-07-30,113,111,0,2,0
LE,2020-07-30,2,2,0,0,0
LO,2020-07-30,1,1,0,0,0
LU,2020-07-30,0,0,0,0,0
M,2020-07-30,580,573,0,7,0
MA,2020-07-30,32,32,0,0,0
ME,2020-07-30,4,4,0,0,0
MU,2020-07-30,64,64,0,0,0
NA,2020-07-30,52,52,0,0,0
O,2020-07-30,12,12,0,0,0
OR,2020-07-30,2,2,0,0,0
P,2020-07-30,4,4,0,0,0
PM,2020-07-30,77,77,0,0,0
PO,2020-07-30,7,7,0,0,0
S,2020-07-30,26,26,0,0,0
SA,2020-07-30,7,7,0,0,0
SE,2020-07-30,21,21,0,0,0
SG,2020-07-30,3,3,0,0,0
SO,2020-07-30,11,11,0,0,0
SS,2020-07-30,25,17,0,8,0
T,2020-07-30,37,37,0,0,0
TE,2020-07-30,41,41,0,0,0
TF,2020-07-30,1,1,0,0,0
TO,2020-07-30,20,20,0,0,0
V,2020-07-30,176,176,0,0,0
VA,2020-07-30,12,12,0,0,0
VI,2020-07-30,28,27,0,1,0
Z,2020-07-30,407,407,0,0,0
ZA,2020-07-30,8,8,0,0,0
A,2020-07-31,66,66,0,0,0
AB,2020-07-31,10,10,0,0,0
AL,2020-07-31,65,65,0,0,0
AV,2020-07-31,1,1,0,0,0
B,2020-07-31,934,932,0,1,1
BA,2020-07-31,18,18,0,0,0
BI,2020-07-31,116,112,0,4,0
BU,2020-07-31,44,43,0,1,0
C,2020-07-31,18,18,0,0,0
CA,2020-07-31,19,19,0,0,0
CC,2020-07-31,20,20,0,0,0
CE,2020-07-31,0,0,0,0,0
CO,2020-07-31,28,28,0,0,0
CR,2020-07-31,13,13,0,0,0
CS,2020-07-31,9,9,0,0,0
CU,2020-07-31,3,3,0,0,0
GC,2020-07-31,8,8,0,0,0
GI,2020-07-31,64,61,0,3,0
GR,2020-07-31,20,20,0,0,0
GU,2020-07-31,8,8,0,0,0
H,2020-07-31,9,9,0,0,0
HU,2020-07-31,70,70,0,0,0
J,2020-07-31,8,8,0,0,0
L,2020-07-31,111,108,0,3,0
LE,2020-07-31,2,2,0,0,0
LO,2020-07-31,7,7,0,0,0
LU,2020-07-31,1,1,0,0,0
M,2020-07-31,718,717,0,1,0
MA,2020-07-31,64,64,0,0,0
ME,2020-07-31,0,0,0,0,0
MU,2020-07-31,55,55,0,0,0
NA,2020-07-31,72,72,0,0,0
O,2020-07-31,12,12,0,0,0
OR,2020-07-31,5,5,0,0,0
P,2020-07-31,3,3,0,0,0
PM,2020-07-31,78,78,0,0,0
PO,2020-07-31,9,9,0,0,0
S,2020-07-31,16,16,0,0,0
SA,2020-07-31,24,24,0,0,0
SE,2020-07-31,26,26,0,0,0
SG,2020-07-31,7,7,0,0,0
SO,2020-07-31,25,25,0,0,0
SS,2020-07-31,27,25,0,2,0
T,2020-07-31,55,55,0,0,0
TE,2020-07-31,15,15,0,0,0
TF,2020-07-31,8,8,0,0,0
TO,2020-07-31,37,37,0,0,0
V,2020-07-31,171,171,0,0,0
VA,2020-07-31,29,29,0,0,0
VI,2020-07-31,41,41,0,0,0
Z,2020-07-31,402,402,0,0,0
ZA,2020-07-31,4,4,0,0,0
A,2020-08-01,73,73,0,0,0
AB,2020-08-01,4,4,0,0,0
AL,2020-08-01,70,70,0,0,0
AV,2020-08-01,2,2,0,0,0
B,2020-08-01,554,552,0,2,0
BA,2020-08-01,14,14,0,0,0
BI,2020-08-01,167,159,0,8,0
BU,2020-08-01,29,29,0,0,0
C,2020-08-01,20,20,0,0,0
CA,2020-08-01,19,19,0,0,0
CC,2020-08-01,4,4,0,0,0
CE,2020-08-01,0,0,0,0,0
CO,2020-08-01,19,19,0,0,0
CR,2020-08-01,13,13,0,0,0
CS,2020-08-01,12,12,0,0,0
CU,2020-08-01,0,0,0,0,0
GC,2020-08-01,18,18,0,0,0
GI,2020-08-01,25,25,0,0,0
GR,2020-08-01,17,17,0,0,0
GU,2020-08-01,7,7,0,0,0
H,2020-08-01,3,3,0,0,0
HU,2020-08-01,75,75,0,0,0
J,2020-08-01,8,8,0,0,0
L,2020-08-01,103,103,0,0,0
LE,2020-08-01,2,2,0,0,0
LO,2020-08-01,4,4,0,0,0
LU,2020-08-01,6,6,0,0,0
M,2020-08-01,686,682,0,4,0
MA,2020-08-01,65,65,0,0,0
ME,2020-08-01,8,8,0,0,0
MU,2020-08-01,82,82,0,0,0
NA,2020-08-01,88,88,0,0,0
O,2020-08-01,17,17,0,0,0
OR,2020-08-01,4,4,0,0,0
P,2020-08-01,0,0,0,0,0
PM,2020-08-01,117,117,0,0,0
PO,2020-08-01,9,9,0,0,0
S,2020-08-01,38,37,0,0,1
SA,2020-08-01,17,17,0,0,0
SE,2020-08-01,44,44,0,0,0
SG,2020-08-01,4,4,0,0,0
SO,2020-08-01,9,9,0,0,0
SS,2020-08-01,18,17,0,1,0
T,2020-08-01,42,42,0,0,0
TE,2020-08-01,14,14,0,0,0
TF,2020-08-01,11,11,0,0,0
TO,2020-08-01,32,32,0,0,0
V,2020-08-01,199,198,0,1,0
VA,2020-08-01,22,22,0,0,0
VI,2020-08-01,53,52,0,1,0
Z,2020-08-01,731,731,0,0,0
ZA,2020-08-01,2,2,0,0,0
A,2020-08-02,63,63,0,0,0
AB,2020-08-02,6,6,0,0,0
AL,2020-08-02,85,85,0,0,0
AV,2020-08-02,1,1,0,0,0
B,2020-08-02,376,376,0,0,0
BA,2020-08-02,15,15,0,0,0
BI,2020-08-02,215,212,0,3,0
BU,2020-08-02,39,39,0,0,0
C,2020-08-02,28,28,0,0,0
CA,2020-08-02,14,14,0,0,0
CC,2020-08-02,4,4,0,0,0
CE,2020-08-02,2,2,0,0,0
CO,2020-08-02,12,12,0,0,0
CR,2020-08-02,17,17,0,0,0
CS,2020-08-02,9,9,0,0,0
CU,2020-08-02,1,1,0,0,0
GC,2020-08-02,19,19,0,0,0
GI,2020-08-02,23,23,0,0,0
GR,2020-08-02,9,9,0,0,0
GU,2020-08-02,8,8,0,0,0
H,2020-08-02,3,3,0,0,0
HU,2020-08-02,30,30,0,0,0
J,2020-08-02,7,7,0,0,0
L,2020-08-02,58,58,0,0,0
LE,2020-08-02,0,0,0,0,0
LO,2020-08-02,5,4,0,1,0
LU,2020-08-02,4,4,0,0,0
M,2020-08-02,584,582,0,2,0
MA,2020-08-02,52,52,0,0,0
ME,2020-08-02,4,4,0,0,0
MU,2020-08-02,61,61,0,0,0
NA,2020-08-02,84,84,0,0,0
O,2020-08-02,11,11,0,0,0
OR,2020-08-02,4,4,0,0,0
P,2020-08-02,5,5,0,0,0
PM,2020-08-02,99,99,0,0,0
PO,2020-08-02,7,7,0,0,0
S,2020-08-02,23,23,0,0,0
SA,2020-08-02,13,13,0,0,0
SE,2020-08-02,29,29,0,0,0
SG,2020-08-02,2,2,0,0,0
SO,2020-08-02,4,4,0,0,0
SS,2020-08-02,52,49,0,3,0
T,2020-08-02,24,24,0,0,0
TE,2020-08-02,26,26,0,0,0
TF,2020-08-02,3,3,0,0,0
TO,2020-08-02,33,33,0,0,0
V,2020-08-02,132,132,0,0,0
VA,2020-08-02,12,12,0,0,0
VI,2020-08-02,36,33,0,3,0
Z,2020-08-02,390,390,0,0,0
ZA,2020-08-02,5,5,0,0,0
A,2020-08-03,70,70,0,0,0
AB,2020-08-03,6,6,0,0,0
AL,2020-08-03,107,107,0,0,0
AV,2020-08-03,4,4,0,0,0
B,2020-08-03,752,751,0,1,0
BA,2020-08-03,16,16,0,0,0
BI,2020-08-03,323,319,0,4,0
BU,2020-08-03,40,39,0,1,0
C,2020-08-03,50,50,0,0,0
CA,2020-08-03,20,20,0,0,0
CC,2020-08-03,4,4,0,0,0
CE,2020-08-03,0,0,0,0,0
CO,2020-08-03,14,14,0,0,0
CR,2020-08-03,14,14,0,0,0
CS,2020-08-03,8,8,0,0,0
CU,2020-08-03,2,2,0,0,0
GC,2020-08-03,28,28,0,0,0
GI,2020-08-03,44,44,0,0,0
GR,2020-08-03,12,12,0,0,0
GU,2020-08-03,15,15,0,0,0
H,2020-08-03,2,2,0,0,0
HU,2020-08-03,49,49,0,0,0
J,2020-08-03,15,15,0,0,0
L,2020-08-03,90,89,0,1,0
LE,2020-08-03,2,2,0,0,0
LO,2020-08-03,10,9,0,1,0
LU,2020-08-03,8,8,0,0,0
M,2020-08-03,966,959,0,7,0
MA,2020-08-03,83,83,0,0,0
ME,2020-08-03,4,4,0,0,0
MU,2020-08-03,74,74,0,0,0
NA,2020-08-03,106,106,0,0,0
O,2020-08-03,12,12,0,0,0
OR,2020-08-03,3,3,0,0,0
P,2020-08-03,1,1,0,0,0
PM,2020-08-03,155,155,0,0,0
PO,2020-08-03,15,15,0,0,0
S,2020-08-03,41,41,0,0,0
SA,2020-08-03,26,26,0,0,0
SE,2020-08-03,33,33,0,0,0
SG,2020-08-03,2,2,0,0,0
SO,2020-08-03,8,8,0,0,0
SS,2020-08-03,63,61,0,2,0
T,2020-08-03,43,43,0,0,0
TE,2020-08-03,22,22,0,0,0
TF,2020-08-03,7,7,0,0,0
TO,2020-08-03,41,41,0,0,0
V,2020-08-03,198,198,0,0,0
VA,2020-08-03,22,22,0,0,0
VI,2020-08-03,50,48,0,2,0
Z,2020-08-03,384,384,0,0,0
ZA,2020-08-03,3,3,0,0,0
A,2020-08-04,77,77,0,0,0
AB,2020-08-04,20,20,0,0,0
AL,2020-08-04,88,88,0,0,0
AV,2020-08-04,3,3,0,0,0
B,2020-08-04,826,824,0,2,0
BA,2020-08-04,4,4,0,0,0
BI,2020-08-04,269,267,0,2,0
BU,2020-08-04,87,87,0,0,0
C,2020-08-04,76,76,0,0,0
CA,2020-08-04,18,18,0,0,0
CC,2020-08-04,11,11,0,0,0
CE,2020-08-04,0,0,0,0,0
CO,2020-08-04,9,9,0,0,0
CR,2020-08-04,24,24,0,0,0
CS,2020-08-04,17,17,0,0,0
CU,2020-08-04,7,7,0,0,0
GC,2020-08-04,42,42,0,0,0
GI,2020-08-04,55,55,0,0,0
GR,2020-08-04,17,17,0,0,0
GU,2020-08-04,11,11,0,0,0
H,2020-08-04,3,3,0,0,0
HU,2020-08-04,118,118,0,0,0
J,2020-08-04,4,4,0,0,0
L,2020-08-04,98,97,0,1,0
LE,2020-08-04,9,9,0,0,0
LO,2020-08-04,8,8,0,0,0
LU,2020-08-04,12,12,0,0,0
M,2020-08-04,1107,1102,0,5,0
MA,2020-08-04,90,90,0,0,0
ME,2020-08-04,5,5,0,0,0
MU,2020-08-04,97,97,0,0,0
NA,2020-08-04,84,84,0,0,0
O,2020-08-04,19,19,0,0,0
OR,2020-08-04,3,3,0,0,0
P,2020-08-04,7,7,0,0,0
PM,2020-08-04,172,172,0,0,0
PO,2020-08-04,18,18,0,0,0
S,2020-08-04,49,49,0,0,0
SA,2020-08-04,25,25,0,0,0
SE,2020-08-04,54,54,0,0,0
SG,2020-08-04,7,7,0,0,0
SO,2020-08-04,16,16,0,0,0
SS,2020-08-04,66,61,0,5,0
T,2020-08-04,37,37,0,0,0
TE,2020-08-04,41,41,0,0,0
TF,2020-08-04,11,11,0,0,0
TO,2020-08-04,37,37,0,0,0
V,2020-08-04,263,263,0,0,0
VA,2020-08-04,27,27,0,0,0
VI,2020-08-04,53,53,0,0,0
Z,2020-08-04,368,367,0,1,0
ZA,2020-08-04,2,2,0,0,0
A,2020-08-05,95,95,0,0,0
AB,2020-08-05,16,16,0,0,0
AL,2020-08-05,106,106,0,0,0
AV,2020-08-05,4,4,0,0,0
B,2020-08-05,851,848,0,3,0
BA,2020-08-05,22,22,0,0,0
BI,2020-08-05,257,253,0,4,0
BU,2020-08-05,118,118,0,0,0
C,2020-08-05,44,44,0,0,0
CA,2020-08-05,29,29,0,0,0
CC,2020-08-05,13,13,0,0,0
CE,2020-08-05,0,0,0,0,0
CO,2020-08-05,15,15,0,0,0
CR,2020-08-05,26,26,0,0,0
CS,2020-08-05,18,18,0,0,0
CU,2020-08-05,5,5,0,0,0
GC,2020-08-05,52,52,0,0,0
GI,2020-08-05,41,41,0,0,0
GR,2020-08-05,28,28,0,0,0
GU,2020-08-05,19,19,0,0,0
H,2020-08-05,5,5,0,0,0
HU,2020-08-05,42,42,0,0,0
J,2020-08-05,27,27,0,0,0
L,2020-08-05,76,75,0,1,0
LE,2020-08-05,7,7,0,0,0
LO,2020-08-05,27,27,0,0,0
LU,2020-08-05,12,12,0,0,0
M,2020-08-05,1089,1086,0,3,0
MA,2020-08-05,115,115,0,0,0
ME,2020-08-05,1,1,0,0,0
MU,2020-08-05,64,64,0,0,0
NA,2020-08-05,82,82,0,0,0
O,2020-08-05,38,38,0,0,0
OR,2020-08-05,7,7,0,0,0
P,2020-08-05,4,4,0,0,0
PM,2020-08-05,169,169,0,0,0
PO,2020-08-05,16,16,0,0,0
S,2020-08-05,32,32,0,0,0
SA,2020-08-05,18,18,0,0,0
SE,2020-08-05,34,34,0,0,0
SG,2020-08-05,8,8,0,0,0
SO,2020-08-05,7,7,0,0,0
SS,2020-08-05,72,64,0,8,0
T,2020-08-05,40,40,0,0,0
TE,2020-08-05,22,22,0,0,0
TF,2020-08-05,18,17,0,1,0
TO,2020-08-05,30,30,0,0,0
V,2020-08-05,268,268,0,0,0
VA,2020-08-05,43,43,0,0,0
VI,2020-08-05,57,56,0,1,0
Z,2020-08-05,363,363,0,0,0
ZA,2020-08-05,4,4,0,0,0
A,2020-08-06,76,76,0,0,0
AB,2020-08-06,20,20,0,0,0
AL,2020-08-06,125,125,0,0,0
AV,2020-08-06,5,5,0,0,0
B,2020-08-06,774,771,0,3,0
BA,2020-08-06,21,21,0,0,0
BI,2020-08-06,223,219,0,4,0
BU,2020-08-06,58,58,0,0,0
C,2020-08-06,59,59,0,0,0
CA,2020-08-06,23,23,0,0,0
CC,2020-08-06,9,9,0,0,0
CE,2020-08-06,1,1,0,0,0
CO,2020-08-06,25,25,0,0,0
CR,2020-08-06,25,25,0,0,0
CS,2020-08-06,13,13,0,0,0
CU,2020-08-06,8,8,0,0,0
GC,2020-08-06,60,60,0,0,0
GI,2020-08-06,60,60,0,0,0
GR,2020-08-06,26,26,0,0,0
GU,2020-08-06,25,25,0,0,0
H,2020-08-06,5,5,0,0,0
HU,2020-08-06,46,46,0,0,0
J,2020-08-06,15,15,0,0,0
L,2020-08-06,78,77,0,1,0
LE,2020-08-06,11,11,0,0,0
LO,2020-08-06,16,16,0,0,0
LU,2020-08-06,3,3,0,0,0
M,2020-08-06,1097,1093,0,4,0
MA,2020-08-06,121,121,0,0,0
ME,2020-08-06,3,3,0,0,0
MU,2020-08-06,61,61,0,0,0
NA,2020-08-06,87,87,0,0,0
O,2020-08-06,39,39,0,0,0
OR,2020-08-06,5,5,0,0,0
P,2020-08-06,10,10,0,0,0
PM,2020-08-06,173,173,0,0,0
PO,2020-08-06,8,8,0,0,0
S,2020-08-06,45,45,0,0,0
SA,2020-08-06,18,18,0,0,0
SE,2020-08-06,27,27,0,0,0
SG,2020-08-06,4,4,0,0,0
SO,2020-08-06,12,12,0,0,0
SS,2020-08-06,94,92,0,2,0
T,2020-08-06,30,30,0,0,0
TE,2020-08-06,34,34,0,0,0
TF,2020-08-06,13,13,0,0,0
TO,2020-08-06,38,38,0,0,0
V,2020-08-06,238,238,0,0,0
VA,2020-08-06,30,30,0,0,0
VI,2020-08-06,50,49,0,1,0
Z,2020-08-06,438,438,0,0,0
ZA,2020-08-06,3,3,0,0,0
A,2020-08-07,86,86,0,0,0
AB,2020-08-07,19,19,0,0,0
AL,2020-08-07,127,127,0,0,0
AV,2020-08-07,5,5,0,0,0
B,2020-08-07,976,974,0,2,0
BA,2020-08-07,38,38,0,0,0
BI,2020-08-07,199,191,0,8,0
BU,2020-08-07,89,89,0,0,0
C,2020-08-07,60,60,0,0,0
CA,2020-08-07,37,37,0,0,0
CC,2020-08-07,7,7,0,0,0
CE,2020-08-07,1,1,0,0,0
CO,2020-08-07,21,21,0,0,0
CR,2020-08-07,20,20,0,0,0
CS,2020-08-07,15,15,0,0,0
CU,2020-08-07,7,7,0,0,0
GC,2020-08-07,60,60,0,0,0
GI,2020-08-07,54,54,0,0,0
GR,2020-08-07,26,26,0,0,0
GU,2020-08-07,19,19,0,0,0
H,2020-08-07,4,4,0,0,0
HU,2020-08-07,65,65,0,0,0
J,2020-08-07,36,36,0,0,0
L,2020-08-07,74,74,0,0,0
LE,2020-08-07,11,11,0,0,0
LO,2020-08-07,21,20,0,0,1
LU,2020-08-07,7,7,0,0,0
M,2020-08-07,1371,1365,0,6,0
MA,2020-08-07,147,147,0,0,0
ME,2020-08-07,5,5,0,0,0
MU,2020-08-07,109,109,0,0,0
NA,2020-08-07,114,114,0,0,0
O,2020-08-07,28,28,0,0,0
OR,2020-08-07,3,3,0,0,0
P,2020-08-07,5,5,0,0,0
PM,2020-08-07,196,196,0,0,0
PO,2020-08-07,27,27,0,0,0
S,2020-08-07,44,44,0,0,0
SA,2020-08-07,41,41,0,0,0
SE,2020-08-07,43,43,0,0,0
SG,2020-08-07,9,9,0,0,0
SO,2020-08-07,14,13,0,1,0
SS,2020-08-07,46,43,0,3,0
T,2020-08-07,50,50,0,0,0
TE,2020-08-07,44,44,0,0,0
TF,2020-08-07,8,8,0,0,0
TO,2020-08-07,46,46,0,0,0
V,2020-08-07,255,255,0,0,0
VA,2020-08-07,53,53,0,0,0
VI,2020-08-07,43,42,0,1,0
Z,2020-08-07,430,430,0,0,0
ZA,2020-08-07,5,5,0,0,0
A,2020-08-08,83,83,0,0,0
AB,2020-08-08,16,16,0,0,0
AL,2020-08-08,102,102,0,0,0
AV,2020-08-08,6,6,0,0,0
B,2020-08-08,581,581,0,0,0
BA,2020-08-08,13,13,0,0,0
BI,2020-08-08,212,206,0,6,0
BU,2020-08-08,58,58,0,0,0
C,2020-08-08,85,85,0,0,0
CA,2020-08-08,38,38,0,0,0
CC,2020-08-08,7,7,0,0,0
CE,2020-08-08,2,2,0,0,0
CO,2020-08-08,10,10,0,0,0
CR,2020-08-08,26,26,0,0,0
CS,2020-08-08,11,11,0,0,0
CU,2020-08-08,10,10,0,0,0
GC,2020-08-08,50,50,0,0,0
GI,2020-08-08,33,33,0,0,0
GR,2020-08-08,18,18,0,0,0
GU,2020-08-08,21,21,0,0,0
H,2020-08-08,11,11,0,0,0
HU,2020-08-08,48,48,0,0,0
J,2020-08-08,25,25,0,0,0
L,2020-08-08,66,66,0,0,0
LE,2020-08-08,4,4,0,0,0
LO,2020-08-08,12,12,0,0,0
LU,2020-08-08,11,11,0,0,0
M,2020-08-08,1012,1011,0,1,0
MA,2020-08-08,122,122,0,0,0
ME,2020-08-08,3,3,0,0,0
MU,2020-08-08,87,87,0,0,0
NA,2020-08-08,91,91,0,0,0
O,2020-08-08,23,23,0,0,0
OR,2020-08-08,4,4,0,0,0
P,2020-08-08,3,3,0,0,0
PM,2020-08-08,191,191,0,0,0
PO,2020-08-08,12,12,0,0,0
S,2020-08-08,43,43,0,0,0
SA,2020-08-08,12,12,0,0,0
SE,2020-08-08,41,41,0,0,0
SG,2020-08-08,6,6,0,0,0
SO,2020-08-08,11,11,0,0,0
SS,2020-08-08,57,53,0,4,0
T,2020-08-08,22,22,0,0,0
TE,2020-08-08,15,15,0,0,0
TF,2020-08-08,17,17,0,0,0
TO,2020-08-08,66,66,0,0,0
V,2020-08-08,230,230,0,0,0
VA,2020-08-08,49,49,0,0,0
VI,2020-08-08,40,35,0,5,0
Z,2020-08-08,434,434,0,0,0
ZA,2020-08-08,9,9,0,0,0
A,2020-08-09,58,58,0,0,0
AB,2020-08-09,12,12,0,0,0
AL,2020-08-09,43,43,0,0,0
AV,2020-08-09,10,10,0,0,0
B,2020-08-09,420,420,0,0,0
BA,2020-08-09,4,4,0,0,0
BI,2020-08-09,395,388,0,7,0
BU,2020-08-09,133,133,0,0,0
C,2020-08-09,78,78,0,0,0
CA,2020-08-09,42,42,0,0,0
CC,2020-08-09,6,6,0,0,0
CE,2020-08-09,1,1,0,0,0
CO,2020-08-09,49,49,0,0,0
CR,2020-08-09,18,18,0,0,0
CS,2020-08-09,9,9,0,0,0
CU,2020-08-09,7,7,0,0,0
GC,2020-08-09,77,77,0,0,0
GI,2020-08-09,26,26,0,0,0
GR,2020-08-09,29,29,0,0,0
GU,2020-08-09,33,33,0,0,0
H,2020-08-09,2,2,0,0,0
HU,2020-08-09,33,33,0,0,0
J,2020-08-09,10,10,0,0,0
L,2020-08-09,45,45,0,0,0
LE,2020-08-09,11,11,0,0,0
LO,2020-08-09,20,20,0,0,0
LU,2020-08-09,8,8,0,0,0
M,2020-08-09,959,955,0,4,0
MA,2020-08-09,102,102,0,0,0
ME,2020-08-09,5,5,0,0,0
MU,2020-08-09,95,95,0,0,0
NA,2020-08-09,118,118,0,0,0
O,2020-08-09,35,35,0,0,0
OR,2020-08-09,14,14,0,0,0
P,2020-08-09,4,4,0,0,0
PM,2020-08-09,177,177,0,0,0
PO,2020-08-09,12,12,0,0,0
S,2020-08-09,28,28,0,0,0
SA,2020-08-09,31,31,0,0,0
SE,2020-08-09,41,41,0,0,0
SG,2020-08-09,5,5,0,0,0
SO,2020-08-09,13,12,0,1,0
SS,2020-08-09,76,76,0,0,0
T,2020-08-09,42,42,0,0,0
TE,2020-08-09,16,16,0,0,0
TF,2020-08-09,8,8,0,0,0
TO,2020-08-09,48,48,0,0,0
V,2020-08-09,205,205,0,0,0
VA,2020-08-09,38,38,0,0,0
VI,2020-08-09,63,60,0,3,0
Z,2020-08-09,245,245,0,0,0
ZA,2020-08-09,5,5,0,0,0
A,2020-08-10,120,120,0,0,0
AB,2020-08-10,24,24,0,0,0
AL,2020-08-10,101,101,0,0,0
AV,2020-08-10,10,10,0,0,0
B,2020-08-10,869,867,0,2,0
BA,2020-08-10,12,12,0,0,0
BI,2020-08-10,298,296,0,2,0
BU,2020-08-10,56,56,0,0,0
C,2020-08-10,129,129,0,0,0
CA,2020-08-10,43,43,0,0,0
CC,2020-08-10,15,15,0,0,0
CE,2020-08-10,2,2,0,0,0
CO,2020-08-10,44,44,0,0,0
CR,2020-08-10,39,39,0,0,0
CS,2020-08-10,26,26,0,0,0
CU,2020-08-10,14,14,0,0,0
GC,2020-08-10,112,112,0,0,0
GI,2020-08-10,51,51,0,0,0
GR,2020-08-10,28,28,0,0,0
GU,2020-08-10,36,36,0,0,0
H,2020-08-10,5,5,0,0,0
HU,2020-08-10,41,41,0,0,0
J,2020-08-10,13,13,0,0,0
L,2020-08-10,99,98,0,1,0
LE,2020-08-10,8,8,0,0,0
LO,2020-08-10,54,54,0,0,0
LU,2020-08-10,9,9,0,0,0
M,2020-08-10,1511,1502,0,9,0
MA,2020-08-10,162,162,0,0,0
ME,2020-08-10,14,14,0,0,0
MU,2020-08-10,124,124,0,0,0
NA,2020-08-10,97,97,0,0,0
O,2020-08-10,26,26,0,0,0
OR,2020-08-10,11,11,0,0,0
P,2020-08-10,0,0,0,0,0
PM,2020-08-10,326,326,0,0,0
PO,2020-08-10,20,20,0,0,0
S,2020-08-10,43,43,0,0,0
SA,2020-08-10,22,22,0,0,0
SE,2020-08-10,58,58,0,0,0
SG,2020-08-10,13,13,0,0,0
SO,2020-08-10,19,18,0,1,0
SS,2020-08-10,94,90,0,4,0
T,2020-08-10,63,63,0,0,0
TE,2020-08-10,20,20,0,0,0
TF,2020-08-10,26,26,0,0,0
TO,2020-08-10,70,70,0,0,0
V,2020-08-10,281,281,0,0,0
VA,2020-08-10,78,78,0,0,0
VI,2020-08-10,121,118,0,3,0
Z,2020-08-10,499,499,0,0,0
ZA,2020-08-10,5,5,0,0,0
A,2020-08-11,125,125,0,0,0
AB,2020-08-11,29,29,0,0,0
AL,2020-08-11,108,108,0,0,0
AV,2020-08-11,14,14,0,0,0
B,2020-08-11,786,786,0,0,0
BA,2020-08-11,23,23,0,0,0
BI,2020-08-11,343,338,0,5,0
BU,2020-08-11,59,59,0,0,0
C,2020-08-11,116,116,0,0,0
CA,2020-08-11,63,63,0,0,0
CC,2020-08-11,11,11,0,0,0
CE,2020-08-11,4,4,0,0,0
CO,2020-08-11,40,40,0,0,0
CR,2020-08-11,40,40,0,0,0
CS,2020-08-11,29,29,0,0,0
CU,2020-08-11,16,16,0,0,0
GC,2020-08-11,124,124,0,0,0
GI,2020-08-11,52,52,0,0,0
GR,2020-08-11,36,36,0,0,0
GU,2020-08-11,39,39,0,0,0
H,2020-08-11,5,5,0,0,0
HU,2020-08-11,82,82,0,0,0
J,2020-08-11,11,11,0,0,0
L,2020-08-11,83,79,0,4,0
LE,2020-08-11,8,8,0,0,0
LO,2020-08-11,71,71,0,0,0
LU,2020-08-11,2,2,0,0,0
M,2020-08-11,1957,1954,0,3,0
MA,2020-08-11,181,181,0,0,0
ME,2020-08-11,9,9,0,0,0
MU,2020-08-11,122,122,0,0,0
NA,2020-08-11,123,123,0,0,0
O,2020-08-11,27,27,0,0,0
OR,2020-08-11,11,11,0,0,0
P,2020-08-11,10,10,0,0,0
PM,2020-08-11,267,267,0,0,0
PO,2020-08-11,10,10,0,0,0
S,2020-08-11,74,74,0,0,0
SA,2020-08-11,43,43,0,0,0
SE,2020-08-11,59,59,0,0,0
SG,2020-08-11,11,11,0,0,0
SO,2020-08-11,8,8,0,0,0
SS,2020-08-11,75,67,0,8,0
T,2020-08-11,76,76,0,0,0
TE,2020-08-11,29,29,0,0,0
TF,2020-08-11,28,28,0,0,0
TO,2020-08-11,80,80,0,0,0
V,2020-08-11,273,273,0,0,0
VA,2020-08-11,56,56,0,0,0
VI,2020-08-11,163,157,0,6,0
Z,2020-08-11,265,265,0,0,0
ZA,2020-08-11,3,3,0,0,0
A,2020-08-12,115,115,0,0,0
AB,2020-08-12,29,29,0,0,0
AL,2020-08-12,131,131,0,0,0
AV,2020-08-12,9,9,0,0,0
B,2020-08-12,851,850,0,1,0
BA,2020-08-12,48,48,0,0,0
BI,2020-08-12,356,350,0,6,0
BU,2020-08-12,90,90,0,0,0
C,2020-08-12,108,108,0,0,0
CA,2020-08-12,63,63,0,0,0
CC,2020-08-12,19,19,0,0,0
CE,2020-08-12,2,2,0,0,0
CO,2020-08-12,21,21,0,0,0
CR,2020-08-12,43,43,0,0,0
CS,2020-08-12,40,40,0,0,0
CU,2020-08-12,8,8,0,0,0
GC,2020-08-12,157,157,0,0,0
GI,2020-08-12,47,46,0,1,0
GR,2020-08-12,56,56,0,0,0
GU,2020-08-12,40,40,0,0,0
H,2020-08-12,10,10,0,0,0
HU,2020-08-12,52,52,0,0,0
J,2020-08-12,20,20,0,0,0
L,2020-08-12,85,84,0,1,0
LE,2020-08-12,7,7,0,0,0
LO,2020-08-12,57,56,0,0,1
LU,2020-08-12,6,6,0,0,0
M,2020-08-12,1745,1742,0,3,0
MA,2020-08-12,222,222,0,0,0
ME,2020-08-12,9,9,0,0,0
MU,2020-08-12,142,142,0,0,0
NA,2020-08-12,94,94,0,0,0
O,2020-08-12,26,26,0,0,0
