localidad,fecha,casos,pcr,testAc,otras,desconocida
Navarra,2020-03-24,278,198,80,0,0
Galicia,2020-03-24,295,291,1,0,3
Galicia,2020-03-24,295,291,1,0,3
C. Valenciana,2020-03-24,340,306,27,0,7
C. Valenciana,2020-03-24,340,306,27,0,7
País Vasco,2020-03-24,396,377,0,0,19
País Vasco,2020-03-24,396,377,0,0,19
Andalucía,2020-03-24,492,463,29,0,0
Andalucía,2020-03-24,492,463,29,0,0
Cantabria,2020-03-24,57,57,0,0,0
Cantabria,2020-03-24,57,57,0,0,0
Asturias,2020-03-24,58,58,0,0,0
Asturias,2020-03-24,58,58,0,0,0
Canarias,2020-03-24,63,59,0,0,4
Canarias,2020-03-24,63,59,0,0,4
Castilla La Mancha,2020-03-24,647,249,17,1,380
Castilla La Mancha,2020-03-24,647,249,17,1,380
Castilla y León,2020-03-24,664,556,106,1,1
Castilla y León,2020-03-24,664,556,106,1,1
Baleares,2020-03-24,66,65,1,0,0
Baleares,2020-03-24,66,65,1,0,0
España,2020-03-24,7323,6511,302,5,505
España,2020-03-24,7328,6515,302,6,505
Murcia,2020-03-24,78,61,17,0,0
Murcia,2020-03-24,78,61,17,0,0
Ceuta,2020-03-24,8,0,0,0,8
Ceuta,2020-03-24,8,0,0,0,8
Cataluña,2020-03-25,1324,1251,0,3,70
Cataluña,2020-03-25,1325,1252,0,3,70
La Rioja,2020-03-25,133,132,1,0,0
La Rioja,2020-03-25,133,132,1,0,0
Extremadura,2020-03-25,153,121,32,0,0
Extremadura,2020-03-25,153,121,32,0,0
Madrid,2020-03-25,1780,1779,0,0,1
Madrid,2020-03-25,1781,1780,0,0,1
Aragón,2020-03-25,190,188,0,0,2
Aragón,2020-03-25,190,188,0,0,2
Navarra,2020-03-25,242,182,60,0,0
Navarra,2020-03-25,242,182,60,0,0
Galicia,2020-03-25,288,283,4,0,1
Galicia,2020-03-25,288,283,4,0,1
C. Valenciana,2020-03-25,411,359,42,0,10
C. Valenciana,2020-03-25,411,359,42,0,10
País Vasco,2020-03-25,411,391,0,0,20
País Vasco,2020-03-25,411,391,0,0,20
Melilla,2020-03-25,4,3,1,0,0
Melilla,2020-03-25,4,3,1,0,0
Andalucía,2020-03-25,522,487,34,0,1
Andalucía,2020-03-25,522,487,34,0,1
Canarias,2020-03-25,55,54,0,0,1
Canarias,2020-03-25,55,54,0,0,1
Asturias,2020-03-25,57,57,0,0,0
Asturias,2020-03-25,57,57,0,0,0
Cantabria,2020-03-25,57,57,0,0,0
Cantabria,2020-03-25,57,57,0,0,0
Castilla La Mancha,2020-03-25,665,241,20,3,401
Castilla La Mancha,2020-03-25,665,241,20,3,401
Castilla y León,2020-03-25,694,597,97,0,0
Castilla y León,2020-03-25,694,597,97,0,0
España,2020-03-25,7163,6328,313,6,516
España,2020-03-25,7165,6330,313,6,516
Murcia,2020-03-25,84,65,17,0,2
Murcia,2020-03-25,84,65,17,0,2
Baleares,2020-03-25,84,80,3,0,1
Baleares,2020-03-25,84,80,3,0,1
Ceuta,2020-03-25,9,1,2,0,6
Ceuta,2020-03-25,9,1,2,0,6
La Rioja,2020-03-26,114,112,2,0,0
La Rioja,2020-03-26,114,112,2,0,0
Extremadura,2020-03-26,138,120,18,0,0
Extremadura,2020-03-26,138,120,18,0,0
Cataluña,2020-03-26,1387,1320,0,1,66
Cataluña,2020-03-26,1388,1321,0,1,66
Madrid,2020-03-26,1553,1550,0,0,3
Madrid,2020-03-26,1554,1551,0,0,3
Aragón,2020-03-26,166,166,0,0,0
Aragón,2020-03-26,166,166,0,0,0
Navarra,2020-03-26,167,117,50,0,0
Navarra,2020-03-26,167,117,50,0,0
Galicia,2020-03-26,300,295,4,0,1
Galicia,2020-03-26,300,295,4,0,1
C. Valenciana,2020-03-26,309,271,33,0,5
C. Valenciana,2020-03-26,309,271,33,0,5
País Vasco,2020-03-26,365,351,0,0,14
País Vasco,2020-03-26,365,351,0,0,14
Cantabria,2020-03-26,39,39,0,0,0
Cantabria,2020-03-26,39,39,0,0,0
Andalucía,2020-03-26,472,435,36,1,0
Andalucía,2020-03-26,472,435,36,1,0
Murcia,2020-03-26,47,36,11,0,0
Murcia,2020-03-26,47,36,11,0,0
Ceuta,2020-03-26,5,1,1,0,3
Ceuta,2020-03-26,5,1,1,0,3
Castilla y León,2020-03-26,556,478,78,0,0
Castilla y León,2020-03-26,558,480,78,0,0
Castilla La Mancha,2020-03-26,587,240,16,2,329
Castilla La Mancha,2020-03-26,587,240,16,2,329
Canarias,2020-03-26,62,60,0,0,2
Canarias,2020-03-26,62,60,0,0,2
España,2020-03-26,6424,5742,255,4,423
España,2020-03-26,6426,5744,255,4,423
Melilla,2020-03-26,6,5,1,0,0
Melilla,2020-03-26,6,5,1,0,0
Baleares,2020-03-26,73,68,5,0,0
Baleares,2020-03-26,73,68,5,0,0
Asturias,2020-03-26,77,77,0,0,0
Asturias,2020-03-26,77,77,0,0,0
Extremadura,2020-03-27,109,91,18,0,0
Extremadura,2020-03-27,109,91,18,0,0
Cataluña,2020-03-27,1255,1196,0,5,54
Cataluña,2020-03-27,1256,1196,0,6,54
La Rioja,2020-03-27,129,126,2,0,1
La Rioja,2020-03-27,129,126,2,0,1
Madrid,2020-03-27,1494,1491,0,0,3
Madrid,2020-03-27,1496,1493,0,0,3
Navarra,2020-03-27,161,115,46,0,0
Navarra,2020-03-27,161,115,46,0,0
Ceuta,2020-03-27,2,0,1,0,1
Ceuta,2020-03-27,2,0,1,0,1
Aragón,2020-03-27,213,212,0,0,1
Aragón,2020-03-27,213,212,0,0,1
Galicia,2020-03-27,306,301,3,0,2
Galicia,2020-03-27,306,301,3,0,2
C. Valenciana,2020-03-27,333,294,27,0,12
C. Valenciana,2020-03-27,334,295,27,0,12
País Vasco,2020-03-27,398,387,0,0,11
País Vasco,2020-03-27,398,387,0,0,11
Baleares,2020-03-27,40,37,2,0,1
Baleares,2020-03-27,40,37,2,0,1
Andalucía,2020-03-27,423,392,31,0,0
Andalucía,2020-03-27,423,392,31,0,0
Castilla La Mancha,2020-03-27,509,198,15,3,293
Castilla La Mancha,2020-03-27,509,200,14,3,292
Murcia,2020-03-27,52,36,14,0,2
Murcia,2020-03-27,52,36,14,0,2
Castilla y León,2020-03-27,524,456,68,0,0
Castilla y León,2020-03-27,524,456,68,0,0
Melilla,2020-03-27,5,3,0,0,2
Melilla,2020-03-27,5,3,0,0,2
España,2020-03-27,6168,5550,226,8,384
España,2020-03-27,6172,5551,227,9,385
Asturias,2020-03-27,70,70,0,0,0
Asturias,2020-03-27,70,70,0,0,0
Canarias,2020-03-27,71,69,0,0,2
Canarias,2020-03-27,71,69,0,0,2
Cantabria,2020-03-27,74,74,0,0,0
Cantabria,2020-03-27,74,74,0,0,0
La Rioja,2020-03-28,100,100,0,0,0
La Rioja,2020-03-28,100,100,0,0,0
Madrid,2020-03-28,1257,1255,0,0,2
Madrid,2020-03-28,1260,1258,0,0,2
Cataluña,2020-03-28,1328,1262,0,5,61
Cataluña,2020-03-28,1329,1263,0,5,61
Navarra,2020-03-28,140,108,32,0,0
Navarra,2020-03-28,140,108,32,0,0
Aragón,2020-03-28,147,147,0,0,0
Aragón,2020-03-28,147,147,0,0,0
C. Valenciana,2020-03-28,246,218,19,0,9
C. Valenciana,2020-03-28,246,218,19,0,9
País Vasco,2020-03-28,290,279,0,0,11
País Vasco,2020-03-28,290,279,0,0,11
Andalucía,2020-03-28,324,296,28,0,0
Andalucía,2020-03-28,324,296,28,0,0
Galicia,2020-03-28,336,333,1,0,2
Galicia,2020-03-28,336,333,1,0,2
Baleares,2020-03-28,36,32,4,0,0
Baleares,2020-03-28,36,32,4,0,0
Canarias,2020-03-28,36,35,0,0,1
Canarias,2020-03-28,36,35,0,0,1
Murcia,2020-03-28,40,29,11,0,0
Murcia,2020-03-28,40,29,11,0,0
Castilla La Mancha,2020-03-28,410,166,25,1,218
Castilla La Mancha,2020-03-28,410,166,25,1,218
Melilla,2020-03-28,4,3,1,0,0
Melilla,2020-03-28,4,3,1,0,0
Ceuta,2020-03-28,5,0,0,0,5
Ceuta,2020-03-28,5,0,0,0,5
Castilla y León,2020-03-28,523,461,62,0,0
Castilla y León,2020-03-28,523,461,62,0,0
Asturias,2020-03-28,53,53,0,0,0
Asturias,2020-03-28,53,53,0,0,0
España,2020-03-28,5439,4917,207,6,309
España,2020-03-28,5443,4921,207,6,309
Cantabria,2020-03-28,68,68,0,0,0
Cantabria,2020-03-28,68,68,0,0,0
Extremadura,2020-03-28,96,72,24,0,0
Extremadura,2020-03-28,96,72,24,0,0
Cataluña,2020-03-29,1042,971,0,6,65
Cataluña,2020-03-29,1042,971,0,6,65
Aragón,2020-03-29,136,136,0,0,0
Aragón,2020-03-29,136,136,0,0,0
Galicia,2020-03-29,198,196,1,0,1
Galicia,2020-03-29,198,196,1,0,1
C. Valenciana,2020-03-29,217,183,23,0,11
C. Valenciana,2020-03-29,217,183,23,0,11
País Vasco,2020-03-29,268,240,0,0,28
País Vasco,2020-03-29,268,240,0,0,28
Andalucía,2020-03-29,340,319,21,0,0
Andalucía,2020-03-29,340,319,21,0,0
Murcia,2020-03-29,35,23,12,0,0
Murcia,2020-03-29,35,23,12,0,0
Castilla La Mancha,2020-03-29,372,171,20,0,181
Castilla La Mancha,2020-03-29,372,171,20,0,181
Baleares,2020-03-29,37,36,1,0,0
Baleares,2020-03-29,37,36,1,0,0
Cantabria,2020-03-29,39,39,0,0,0
Cantabria,2020-03-29,39,39,0,0,0
Asturias,2020-03-29,40,40,0,0,0
Asturias,2020-03-29,40,40,0,0,0
Canarias,2020-03-29,42,42,0,0,0
Canarias,2020-03-29,42,42,0,0,0
Castilla y León,2020-03-29,424,388,36,0,0
Castilla y León,2020-03-29,424,388,36,0,0
España,2020-03-29,4321,3873,145,6,297
España,2020-03-29,4321,3873,145,6,297
Melilla,2020-03-29,5,4,0,0,1
Melilla,2020-03-29,5,4,0,0,1
Extremadura,2020-03-29,62,51,11,0,0
Extremadura,2020-03-29,62,51,11,0,0
Ceuta,2020-03-29,7,0,0,0,7
Ceuta,2020-03-29,7,0,0,0,7
Madrid,2020-03-29,874,870,1,0,3
Madrid,2020-03-29,874,870,1,0,3
La Rioja,2020-03-29,87,85,2,0,0
La Rioja,2020-03-29,87,85,2,0,0
Navarra,2020-03-29,96,79,17,0,0
Navarra,2020-03-29,96,79,17,0,0
Extremadura,2020-03-30,107,66,41,0,0
Extremadura,2020-03-30,107,66,41,0,0
Madrid,2020-03-30,1093,1090,1,0,2
Madrid,2020-03-30,1095,1092,1,0,2
La Rioja,2020-03-30,117,116,1,0,0
La Rioja,2020-03-30,117,116,1,0,0
Cataluña,2020-03-30,1202,1105,0,8,89
Cataluña,2020-03-30,1202,1105,0,8,89
Aragón,2020-03-30,131,131,0,0,0
Aragón,2020-03-30,131,131,0,0,0
Navarra,2020-03-30,245,211,34,0,0
Navarra,2020-03-30,245,211,34,0,0
C. Valenciana,2020-03-30,256,222,25,0,9
C. Valenciana,2020-03-30,256,222,25,0,9
Cantabria,2020-03-30,27,27,0,0,0
Galicia,2020-03-30,282,273,5,0,4
Galicia,2020-03-30,282,273,5,0,4
Cantabria,2020-03-30,28,28,0,0,0
País Vasco,2020-03-30,321,304,0,0,17
País Vasco,2020-03-30,321,304,0,0,17
Melilla,2020-03-30,3,3,0,0,0
Melilla,2020-03-30,3,3,0,0,0
Andalucía,2020-03-30,341,302,39,0,0
Andalucía,2020-03-30,341,302,39,0,0
Murcia,2020-03-30,41,26,15,0,0
Murcia,2020-03-30,41,26,15,0,0
Asturias,2020-03-30,45,45,0,0,0
Asturias,2020-03-30,45,45,0,0,0
Castilla y León,2020-03-30,498,423,74,0,1
Castilla y León,2020-03-30,500,425,74,0,1
Ceuta,2020-03-30,5,0,1,0,4
Ceuta,2020-03-30,5,0,1,0,4
Canarias,2020-03-30,51,49,0,0,2
Canarias,2020-03-30,51,49,0,0,2
Castilla La Mancha,2020-03-30,523,230,22,3,268
Castilla La Mancha,2020-03-30,523,230,22,3,268
España,2020-03-30,5354,4684,261,11,398
España,2020-03-30,5359,4689,261,11,398
Baleares,2020-03-30,66,61,3,0,2
Baleares,2020-03-30,66,61,3,0,2
Madrid,2020-03-31,1076,1075,0,0,1
Madrid,2020-03-31,1078,1077,0,0,1
La Rioja,2020-03-31,108,105,3,0,0
La Rioja,2020-03-31,108,105,3,0,0
Cataluña,2020-03-31,1131,1071,0,1,59
Cataluña,2020-03-31,1132,1072,0,1,59
Aragón,2020-03-31,116,116,0,0,0
Aragón,2020-03-31,116,116,0,0,0
Navarra,2020-03-31,151,125,26,0,0
Navarra,2020-03-31,151,125,26,0,0
Galicia,2020-03-31,167,161,4,0,2
Galicia,2020-03-31,167,161,4,0,2
C. Valenciana,2020-03-31,181,151,23,0,7
C. Valenciana,2020-03-31,181,151,23,0,7
Ceuta,2020-03-31,2,0,0,0,2
Ceuta,2020-03-31,2,0,0,0,2
Andalucía,2020-03-31,254,238,16,0,0
Andalucía,2020-03-31,254,238,16,0,0
País Vasco,2020-03-31,268,249,0,0,19
País Vasco,2020-03-31,269,250,0,0,19
Canarias,2020-03-31,28,27,0,0,1
Canarias,2020-03-31,28,27,0,0,1
Murcia,2020-03-31,30,23,7,0,0
Murcia,2020-03-31,30,23,7,0,0
Melilla,2020-03-31,3,3,0,0,0
Melilla,2020-03-31,3,3,0,0,0
Cantabria,2020-03-31,33,33,0,0,0
Cantabria,2020-03-31,33,33,0,0,0
Castilla y León,2020-03-31,400,360,40,0,0
Castilla y León,2020-03-31,401,361,40,0,0
Castilla La Mancha,2020-03-31,412,169,30,2,211
Castilla La Mancha,2020-03-31,412,169,30,2,211
Asturias,2020-03-31,42,42,0,0,0
Asturias,2020-03-31,42,42,0,0,0
España,2020-03-31,4511,4030,176,3,302
España,2020-03-31,4516,4035,176,3,302
Baleares,2020-03-31,48,45,3,0,0
Baleares,2020-03-31,48,45,3,0,0
Extremadura,2020-03-31,61,37,24,0,0
Extremadura,2020-03-31,61,37,24,0,0
La Rioja,2020-04-01,108,107,1,0,0
La Rioja,2020-04-01,108,107,1,0,0
Cataluña,2020-04-01,1285,1217,0,7,61
Cataluña,2020-04-01,1288,1219,0,8,61
Madrid,2020-04-01,1348,1346,0,0,2
Extremadura,2020-04-01,134,89,45,0,0
Extremadura,2020-04-01,134,89,45,0,0
Madrid,2020-04-01,1351,1349,0,0,2
Aragón,2020-04-01,157,156,0,0,1
Aragón,2020-04-01,157,156,0,0,1
Navarra,2020-04-01,233,195,38,0,0
Navarra,2020-04-01,233,195,38,0,0
C. Valenciana,2020-04-01,240,202,31,1,6
C. Valenciana,2020-04-01,240,202,31,1,6
Galicia,2020-04-01,240,233,4,0,3
Galicia,2020-04-01,240,233,4,0,3
Murcia,2020-04-01,28,19,9,0,0
Murcia,2020-04-01,28,19,9,0,0
País Vasco,2020-04-01,288,266,0,0,22
País Vasco,2020-04-01,288,266,0,0,22
Asturias,2020-04-01,29,29,0,0,0
Asturias,2020-04-01,29,29,0,0,0
Andalucía,2020-04-01,356,323,32,0,1
Andalucía,2020-04-01,357,324,32,0,1
Castilla La Mancha,2020-04-01,461,193,35,1,232
Castilla La Mancha,2020-04-01,461,193,35,1,232
Canarias,2020-04-01,52,51,0,0,1
Canarias,2020-04-01,52,51,0,0,1
Melilla,2020-04-01,5,5,0,0,0
Melilla,2020-04-01,5,5,0,0,0
Castilla y León,2020-04-01,561,449,112,0,0
Castilla y León,2020-04-01,561,449,112,0,0
España,2020-04-01,5690,5034,316,9,331
España,2020-04-01,5695,5038,316,10,331
Cantabria,2020-04-01,72,72,0,0,0
Cantabria,2020-04-01,72,72,0,0,0
Ceuta,2020-04-01,8,0,6,0,2
Ceuta,2020-04-01,8,0,6,0,2
Baleares,2020-04-01,84,81,3,0,0
Baleares,2020-04-01,84,81,3,0,0
Madrid,2020-04-02,1005,1005,0,0,0
Madrid,2020-04-02,1007,1007,0,0,0
La Rioja,2020-04-02,100,99,1,0,0
La Rioja,2020-04-02,100,99,1,0,0
Cataluña,2020-04-02,1063,1007,0,1,55
Cataluña,2020-04-02,1065,1008,0,2,55
Aragón,2020-04-02,127,127,0,0,0
Aragón,2020-04-02,127,127,0,0,0
Navarra,2020-04-02,144,126,18,0,0
Navarra,2020-04-02,144,126,18,0,0
Ceuta,2020-04-02,2,0,1,0,1
Ceuta,2020-04-02,2,0,1,0,1
C. Valenciana,2020-04-02,217,181,31,0,5
C. Valenciana,2020-04-02,217,181,31,0,5
País Vasco,2020-04-02,256,239,0,0,17
País Vasco,2020-04-02,256,239,0,0,17
Andalucía,2020-04-02,262,215,47,0,0
Andalucía,2020-04-02,263,216,47,0,0
Galicia,2020-04-02,266,259,4,0,3
Galicia,2020-04-02,266,259,4,0,3
Murcia,2020-04-02,30,21,9,0,0
Murcia,2020-04-02,30,21,9,0,0
Melilla,2020-04-02,3,3,0,0,0
Melilla,2020-04-02,3,3,0,0,0
Canarias,2020-04-02,34,32,0,0,2
Canarias,2020-04-02,34,32,0,0,2
Baleares,2020-04-02,35,34,1,0,0
Baleares,2020-04-02,35,34,1,0,0
Castilla La Mancha,2020-04-02,366,147,24,1,194
Castilla La Mancha,2020-04-02,366,147,24,1,194
España,2020-04-02,4611,4099,233,2,277
España,2020-04-02,4616,4103,233,3,277
Castilla y León,2020-04-02,518,446,72,0,0
Castilla y León,2020-04-02,518,446,72,0,0
Cantabria,2020-04-02,53,53,0,0,0
Cantabria,2020-04-02,53,53,0,0,0
Asturias,2020-04-02,54,54,0,0,0
Asturias,2020-04-02,54,54,0,0,0
Extremadura,2020-04-02,76,51,25,0,0
Extremadura,2020-04-02,76,51,25,0,0
Extremadura,2020-04-03,104,65,39,0,0
Extremadura,2020-04-03,104,65,39,0,0
Aragón,2020-04-03,108,108,0,0,0
Aragón,2020-04-03,108,108,0,0,0
Cataluña,2020-04-03,1209,1166,1,3,39
Cataluña,2020-04-03,1209,1166,1,3,39
Navarra,2020-04-03,138,126,12,0,0
Navarra,2020-04-03,138,126,12,0,0
Canarias,2020-04-03,17,17,0,0,0
Canarias,2020-04-03,17,17,0,0,0
Ceuta,2020-04-03,2,0,1,0,1
Ceuta,2020-04-03,2,0,1,0,1
Andalucía,2020-04-03,202,172,30,0,0
Andalucía,2020-04-03,202,172,30,0,0
Galicia,2020-04-03,209,209,0,0,0
Galicia,2020-04-03,209,209,0,0,0
C. Valenciana,2020-04-03,216,190,23,0,3
C. Valenciana,2020-04-03,216,190,23,0,3
Murcia,2020-04-03,26,14,12,0,0
Murcia,2020-04-03,26,14,12,0,0
País Vasco,2020-04-03,330,309,0,0,21
País Vasco,2020-04-03,330,309,0,0,21
Castilla La Mancha,2020-04-03,341,148,27,1,165
Castilla La Mancha,2020-04-03,341,148,27,1,165
Cantabria,2020-04-03,34,34,0,0,0
Cantabria,2020-04-03,34,34,0,0,0
Asturias,2020-04-03,38,38,0,0,0
Asturias,2020-04-03,38,38,0,0,0
Melilla,2020-04-03,4,3,1,0,0
Melilla,2020-04-03,4,3,1,0,0
España,2020-04-03,4605,4142,229,4,230
España,2020-04-03,4607,4144,229,4,230
Baleares,2020-04-03,47,43,3,0,1
Baleares,2020-04-03,47,43,3,0,1
Castilla y León,2020-04-03,568,492,76,0,0
Castilla y León,2020-04-03,568,492,76,0,0
La Rioja,2020-04-03,79,75,4,0,0
La Rioja,2020-04-03,79,75,4,0,0
Madrid,2020-04-03,933,933,0,0,0
Madrid,2020-04-03,935,935,0,0,0
Galicia,2020-04-04,134,133,0,0,1
Galicia,2020-04-04,134,133,0,0,1
C. Valenciana,2020-04-04,142,118,19,0,5
C. Valenciana,2020-04-04,142,118,19,0,5
Ceuta,2020-04-04,2,0,0,0,2
Ceuta,2020-04-04,2,0,0,0,2
País Vasco,2020-04-04,216,201,0,0,15
País Vasco,2020-04-04,216,201,0,0,15
Murcia,2020-04-04,22,19,3,0,0
Murcia,2020-04-04,22,19,3,0,0
Baleares,2020-04-04,25,23,2,0,0
Baleares,2020-04-04,25,23,2,0,0
Canarias,2020-04-04,29,28,0,0,1
Canarias,2020-04-04,29,28,0,0,1
Andalucía,2020-04-04,317,166,151,0,0
Andalucía,2020-04-04,317,166,151,0,0
Melilla,2020-04-04,3,2,1,0,0
Melilla,2020-04-04,3,2,1,0,0
Castilla La Mancha,2020-04-04,381,144,35,0,202
Castilla La Mancha,2020-04-04,381,144,35,0,202
España,2020-04-04,3945,3335,340,2,268
España,2020-04-04,3948,3338,340,2,268
Asturias,2020-04-04,45,45,0,0,0
Asturias,2020-04-04,45,45,0,0,0
La Rioja,2020-04-04,55,53,2,0,0
La Rioja,2020-04-04,55,53,2,0,0
Castilla y León,2020-04-04,569,482,87,0,0
Castilla y León,2020-04-04,569,482,87,0,0
Cantabria,2020-04-04,62,62,0,0,0
Cantabria,2020-04-04,62,62,0,0,0
Madrid,2020-04-04,716,714,0,0,2
Madrid,2020-04-04,717,715,0,0,2
Extremadura,2020-04-04,75,47,28,0,0
Extremadura,2020-04-04,75,47,28,0,0
Navarra,2020-04-04,88,76,12,0,0
Navarra,2020-04-04,88,76,12,0,0
Aragón,2020-04-04,95,94,0,0,1
Aragón,2020-04-04,95,94,0,0,1
Cataluña,2020-04-04,969,928,0,2,39
Cataluña,2020-04-04,971,930,0,2,39
Melilla,2020-04-05,1,0,1,0,0
Melilla,2020-04-05,1,0,1,0,0
Navarra,2020-04-05,101,86,15,0,0
Navarra,2020-04-05,101,86,15,0,0
Galicia,2020-04-05,118,115,2,0,1
Galicia,2020-04-05,118,115,2,0,1
C. Valenciana,2020-04-05,122,105,12,0,5
C. Valenciana,2020-04-05,122,105,12,0,5
Canarias,2020-04-05,17,15,0,0,2
Canarias,2020-04-05,17,15,0,0,2
Ceuta,2020-04-05,2,0,0,0,2
Ceuta,2020-04-05,2,0,0,0,2
País Vasco,2020-04-05,229,218,0,0,11
País Vasco,2020-04-05,229,218,0,0,11
Cantabria,2020-04-05,25,25,0,0,0
Cantabria,2020-04-05,25,25,0,0,0
Andalucía,2020-04-05,277,160,117,0,0
Andalucía,2020-04-05,277,160,117,0,0
Murcia,2020-04-05,29,11,18,0,0
Murcia,2020-04-05,29,11,18,0,0
Baleares,2020-04-05,30,27,2,0,1
Baleares,2020-04-05,30,27,2,0,1
España,2020-04-05,3512,2954,301,2,255
España,2020-04-05,3512,2954,301,2,255
La Rioja,2020-04-05,36,35,1,0,0
La Rioja,2020-04-05,36,35,1,0,0
Castilla y León,2020-04-05,390,318,72,0,0
Castilla y León,2020-04-05,390,318,72,0,0
Asturias,2020-04-05,43,43,0,0,0
Asturias,2020-04-05,43,43,0,0,0
Castilla La Mancha,2020-04-05,462,237,33,1,191
Castilla La Mancha,2020-04-05,462,237,33,1,191
Extremadura,2020-04-05,53,25,28,0,0
Extremadura,2020-04-05,53,25,28,0,0
Madrid,2020-04-05,635,634,0,0,1
Madrid,2020-04-05,635,634,0,0,1
Cataluña,2020-04-05,846,806,0,0,40
Cataluña,2020-04-05,846,806,0,0,40
Aragón,2020-04-05,96,94,0,1,1
Aragón,2020-04-05,96,94,0,1,1
Melilla,2020-04-06,0,0,0,0,0
Melilla,2020-04-06,0,0,0,0,0
Aragón,2020-04-06,125,125,0,0,0
Aragón,2020-04-06,125,125,0,0,0
Canarias,2020-04-06,13,13,0,0,0
Canarias,2020-04-06,13,13,0,0,0
Navarra,2020-04-06,149,132,17,0,0
Navarra,2020-04-06,149,132,17,0,0
Murcia,2020-04-06,15,6,9,0,0
Murcia,2020-04-06,15,6,9,0,0
C. Valenciana,2020-04-06,180,137,37,0,6
C. Valenciana,2020-04-06,180,137,37,0,6
Galicia,2020-04-06,184,177,6,0,1
Galicia,2020-04-06,184,177,6,0,1
Andalucía,2020-04-06,187,137,49,0,1
Andalucía,2020-04-06,187,137,49,0,1
Baleares,2020-04-06,26,21,5,0,0
Baleares,2020-04-06,26,21,5,0,0
Cantabria,2020-04-06,28,27,1,0,0
Cantabria,2020-04-06,28,27,1,0,0
País Vasco,2020-04-06,299,285,0,0,14
País Vasco,2020-04-06,299,285,0,0,14
Ceuta,2020-04-06,3,1,0,0,2
Ceuta,2020-04-06,3,1,0,0,2
España,2020-04-06,3821,3129,323,2,367
España,2020-04-06,3822,3130,323,2,367
Asturias,2020-04-06,41,41,0,0,0
Asturias,2020-04-06,41,41,0,0,0
La Rioja,2020-04-06,41,41,0,0,0
La Rioja,2020-04-06,41,41,0,0,0
Castilla La Mancha,2020-04-06,416,126,25,1,264
Castilla La Mancha,2020-04-06,416,126,25,1,264
Castilla y León,2020-04-06,594,461,133,0,0
Castilla y León,2020-04-06,594,461,133,0,0
Madrid,2020-04-06,625,624,0,0,1
Madrid,2020-04-06,626,625,0,0,1
Extremadura,2020-04-06,78,37,41,0,0
Extremadura,2020-04-06,78,37,41,0,0
Cataluña,2020-04-06,817,738,0,1,78
Cataluña,2020-04-06,817,738,0,1,78
Murcia,2020-04-07,10,4,5,0,1
Murcia,2020-04-07,10,4,5,0,1
Aragón,2020-04-07,108,108,0,0,0
Aragón,2020-04-07,108,108,0,0,0
Navarra,2020-04-07,118,84,34,0,0
Navarra,2020-04-07,118,84,34,0,0
Cantabria,2020-04-07,13,13,0,0,0
Cantabria,2020-04-07,13,13,0,0,0
Galicia,2020-04-07,154,148,3,0,3
Galicia,2020-04-07,154,148,3,0,3
C. Valenciana,2020-04-07,171,127,39,0,5
C. Valenciana,2020-04-07,171,127,39,0,5
Baleares,2020-04-07,19,18,1,0,0
Baleares,2020-04-07,19,18,1,0,0
Ceuta,2020-04-07,2,0,0,0,2
Ceuta,2020-04-07,2,0,0,0,2
Melilla,2020-04-07,2,2,0,0,0
Melilla,2020-04-07,2,2,0,0,0
País Vasco,2020-04-07,241,223,0,0,18
País Vasco,2020-04-07,241,223,0,0,18
Canarias,2020-04-07,26,24,0,0,2
Canarias,2020-04-07,26,24,0,0,2
Andalucía,2020-04-07,266,163,103,0,0
Andalucía,2020-04-07,266,163,103,0,0
España,2020-04-07,3584,2886,356,0,342
España,2020-04-07,3585,2886,357,0,342
Castilla La Mancha,2020-04-07,363,96,24,0,243
Castilla La Mancha,2020-04-07,363,97,23,0,243
Castilla y León,2020-04-07,430,328,102,0,0
Castilla y León,2020-04-07,430,328,102,0,0
Asturias,2020-04-07,45,45,0,0,0
Asturias,2020-04-07,45,45,0,0,0
La Rioja,2020-04-07,52,51,1,0,0
La Rioja,2020-04-07,52,51,1,0,0
Extremadura,2020-04-07,72,27,45,0,0
Extremadura,2020-04-07,72,27,45,0,0
Cataluña,2020-04-07,744,678,0,0,66
Cataluña,2020-04-07,745,679,0,0,66
Madrid,2020-04-07,748,746,0,0,2
Madrid,2020-04-07,748,746,0,0,2
Melilla,2020-04-08,0,0,0,0,0
Melilla,2020-04-08,0,0,0,0,0
Ceuta,2020-04-08,1,0,1,0,0
Ceuta,2020-04-08,1,0,1,0,0
Aragón,2020-04-08,111,110,0,0,1
Aragón,2020-04-08,111,110,0,0,1
Navarra,2020-04-08,119,93,26,0,0
Navarra,2020-04-08,119,93,26,0,0
Galicia,2020-04-08,150,147,2,0,1
Galicia,2020-04-08,150,147,2,0,1
Canarias,2020-04-08,16,14,0,0,2
Canarias,2020-04-08,16,14,0,0,2
C. Valenciana,2020-04-08,170,125,41,0,4
C. Valenciana,2020-04-08,170,125,41,0,4
Baleares,2020-04-08,23,22,1,0,0
Baleares,2020-04-08,23,22,1,0,0
País Vasco,2020-04-08,243,218,0,0,25
País Vasco,2020-04-08,243,218,0,0,25
Andalucía,2020-04-08,251,132,119,0,0
Andalucía,2020-04-08,252,133,119,0,0
Cantabria,2020-04-08,26,26,0,0,0
Cantabria,2020-04-08,26,26,0,0,0
